589054,player,4.33684,8.56193,-0.306106,0.292214,1
589055,flyer3,16.5,11.3544,-0.3,0,2
589056,bullet5,4.53711,8.7526,0.8,0,1
589058,flyer2,0.226412,8.34764,-0.295884,0.0495268,2
589058,bullet3,12.4234,9.48283,0.8,0,1
589058,bullet4,9.04295,8.26971,0.8,0,1
589059,player,3.75351,7.90138,-0.343149,-0.400452,1
589060,flyer3,15,11.3544,-0.3,0,2
589061,bullet5,8.53711,8.7526,0.8,0,1
589063,flyer4,16.5,5.62366,-0.263775,-0.142908,2
589063,bullet4,13.0429,8.26971,0.8,0,1
589064,player,2.65106,6.16444,-0.495707,-0.527519,1
589065,flyer3,13.5,11.3544,-0.3,0,2
589066,bullet5,12.5371,8.7526,0.8,0,1
589068,flyer4,15.1811,4.90913,-0.263775,-0.142908,2
589068,flyer5,16.5,7.15612,-0.2734,0.123501,2
589069,player,1.44427,5.37254,0.229254,-0.309645,1
589070,flyer3,12,11.3544,-0.3,0,2
589071,flyer6,16.5,7.15612,-0.3,0,2
589073,flyer4,13.8623,4.19459,-0.263775,-0.142908,2
589073,flyer5,15.133,7.77363,-0.2734,0.123501,2
589074,player,1.07067,5.15463,-0.0641134,-0.0433029,1
589074,bullet6,1.47067,5.15463,0.8,0,1
589075,flyer3,10.5,11.3544,-0.3,0,2
589076,flyer6,15,7.15612,-0.3,0,2
589078,flyer4,12.5434,3.48005,-0.263775,-0.142908,2
589078,flyer5,13.766,8.39113,-0.2734,0.123501,2
589079,player,2.11087,5.00691,0.164532,0.137236,1
589079,bullet6,5.47067,5.15463,0.8,0,1
589079,bullet1,1.71087,5.00691,-0.8,-6.99382e-08,1
589080,flyer3,9,11.3544,-0.3,0,2
589081,flyer6,13.5,7.15612,-0.3,0,2
589083,flyer4,11.2245,2.76551,-0.263775,-0.142908,2
589083,flyer5,12.399,9.00863,-0.2734,0.123501,2
589084,player,2.243,5.08637,0.00303607,0.0401215,1
589084,bullet6,9.47067,5.15463,0.8,0,1
589084,bullet2,2.643,5.08637,0.8,0,1
589085,flyer3,7.5,11.3544,-0.3,0,2
589086,flyer6,12,7.15612,-0.3,0,2
589086,bullet3,2.64498,5.11255,0.8,0,1
589088,flyer4,9.90563,2.05097,-0.263775,-0.142908,2
589088,flyer5,11.032,9.62614,-0.2734,0.123501,2
589089,player,1.75606,5.60797,-0.151819,0.152615,1
589089,bullet6,13.4707,5.15463,0.8,0,1
589089,bullet2,6.643,5.08637,0.8,0,1
589089,bullet4,2.15606,5.60797,0.8,0,1
589090,flyer3,5.99999,11.3544,-0.3,0,2
589091,flyer6,10.5,7.15612,-0.3,0,2
589091,bullet3,6.64498,5.11255,0.8,0,1
589093,flyer4,8.58675,1.33643,-0.263775,-0.142908,2
589093,flyer5,9.66499,10.2436,-0.2734,0.123501,2
589094,player,2.12352,4.68344,0.149074,-0.217403,1
589094,bullet2,10.643,5.08637,0.8,0,1
589094,bullet4,6.15606,5.60797,0.8,0,1
589095,flyer3,4.49999,11.3544,-0.3,0,2
589096,flyer6,9,7.15612,-0.3,0,2
589096,bullet3,10.645,5.11255,0.8,0,1
589098,flyer4,7.26788,0.621897,-0.263775,-0.142908,2
589098,flyer5,8.29799,10.8611,-0.2734,0.123501,2
589099,player,1.64092,6.189,-0.0110888,0.192458,1
589099,bullet2,14.643,5.08637,0.8,0,1
589099,bullet4,10.1561,5.60797,0.8,0,1
589100,flyer3,2.99999,11.3544,-0.3,0,2
589100,bullet5,2.03593,6.27561,0.8,0,1
589101,flyer6,7.5,7.15612,-0.3,0,2
589101,bullet3,14.645,5.11255,0.8,0,1
589103,flyer4,5.949,-0.0926409,-0.263775,-0.142908,2
589103,flyer5,6.93099,11.4787,-0.2734,0.123501,2
589103,bullet1,2.5216,6.82939,0.8,0,1
589104,player,2.18974,6.90128,0.0681391,0.0718951,1
589104,bullet4,14.1561,5.60797,0.8,0,1
589105,flyer3,1.49999,11.3544,-0.3,0,2
589105,bullet6,2.6204,6.93363,0.8,0,1
589106,flyer6,5.99999,7.15612,-0.3,0,1
589106,bullet2,2.6342,6.94819,0.8,0,1
589108,flyer5,5.56399,12.0962,-0.2734,0.123501,2
589108,bullet1,6.5216,6.82939,0.8,0,1
589108,bullet3,2.6432,6.95769,0.8,0,1
589109,player,2.24446,6.95902,0.00125736,0.00132667,1
589110,flyer3,-6.4373e-06,11.3544,-0.3,0,2
589110,bullet6,6.6204,6.93363,0.8,0,1
589111,bullet2,6.6342,6.94819,0.8,0,1
589112,bullet5,2.08767,7.51772,0.8,0,1
589113,flyer5,4.19699,12.7137,-0.2734,0.123501,2
589113,bullet3,6.6432,6.95769,0.8,0,1
589114,player,1.64315,8.05177,-0.0138164,0.165739,1
589115,bullet6,10.6204,6.93363,0.8,0,1
589116,bullet2,10.6342,6.94819,0.8,0,1
589117,bullet5,6.08767,7.51772,0.8,0,1
589118,flyer5,2.82999,13.3312,-0.2734,0.123501,2
589118,bullet3,10.6432,6.95769,0.8,0,1
589119,player,1.63206,8.18488,-0.000254952,0.00305835,1
589120,bullet6,14.6204,6.93363,0.8,0,1
589121,bullet2,14.6342,6.94819,0.8,0,1
589122,bullet5,10.0877,7.51772,0.8,0,1
589123,flyer5,1.463,13.9487,-0.2734,0.123501,2
589123,bullet3,14.6432,6.95769,0.8,0,1
589124,player,1.02954,8.78964,-0.0138443,0.013896,1
589124,flayer7,16.5,7.15612,-0.3,0,2
589125,flayer8,16.5,12.1915,-0.3,0,2
589126,bullet4,1.42051,8.79871,0.8,0,1
589127,bullet5,14.0877,7.51772,0.8,0,1
589127,bullet1,1.41924,8.79998,0.8,0,1
589128,flyer5,0.0959963,14.5662,-0.2734,0.123501,2
589129,player,1.35592,8.8008,0.337245,0.000256421,1
589130,flayer8,15,12.1915,-0.3,0,2
589131,bullet4,5.42051,8.79871,0.8,0,1
589132,bullet1,5.41925,8.79998,0.8,0,1
589133,bullet6,2.02053,9.38948,0.8,0,1
589134,player,1.62676,9.40332,0.00622311,0.0138443,1
589134,bullet2,2.02676,9.40332,0.8,0,1
589135,flayer8,13.5,12.1915,-0.3,0,2
589136,bullet4,9.42051,8.79871,0.8,0,1
589137,bullet1,9.41925,8.79998,0.8,0,1
589138,bullet6,6.02053,9.38948,0.8,0,1
589139,player,1.63176,9.41444,0.000114834,0.000255467,1
589139,bullet2,6.02676,9.40332,0.8,0,1
589140,flayer8,12,12.1915,-0.3,0,2
589141,bullet4,13.4205,8.79871,0.8,0,1
589142,bullet1,13.4192,8.79998,0.8,0,1
589143,bullet6,10.0205,9.38948,0.8,0,1
589144,player,1.63185,8.92527,2.11901e-06,-0.15187,1
589144,bullet2,10.0268,9.40332,0.8,0,1
589145,flayer8,10.5,12.1915,-0.3,0,2
589146,flyer1,16.5,7.15612,-0.287351,0.0861956,2
589147,bullet3,1.72122,9.30171,-0.8,-6.99382e-08,1
589148,bullet6,14.0205,9.38948,0.8,0,1
589149,player,1.88282,9.72928,-0.306745,0.365452,1
589149,bullet2,14.0268,9.40332,0.8,0,1
589150,flayer8,9,12.1915,-0.3,0,2
589151,flyer1,15.0632,7.5871,-0.287351,0.0861956,2
589151,flyer2,16.5,7.15612,-0.267027,-0.136735,2
589152,flyer4,16.5,12.8693,-0.3,0,2
589153,bullet5,2.59986,9.45831,0.8,0,1
589154,player,2.22495,9.0968,0.0250944,-0.361511,1
589155,flayer8,7.5,12.1915,-0.3,0,2
589156,flyer1,13.6265,8.01807,-0.287351,0.0861956,2
589156,flyer2,15.1649,6.47244,-0.267027,-0.136735,2
589157,flyer4,15,12.8693,-0.3,0,2
589157,bullet4,1.35424,9.31734,-0.8,-6.99382e-08,1
589158,bullet5,6.59986,9.45831,0.8,0,1
589159,player,1.99413,9.39494,0.307208,0.0240838,1
589160,flayer8,5.99999,12.1915,-0.3,0,2
589161,flyer1,12.1897,8.44905,-0.287351,0.0861956,2
589161,flyer2,13.8297,5.78876,-0.267027,-0.136735,2
589162,flyer4,13.5,12.8693,-0.3,0,2
589163,bullet5,10.5999,9.45831,0.8,0,1
589163,bullet1,3.22365,10.0023,0.8,0,1
589164,player,2.84316,10.0166,0.0195085,0.014284,1
589164,bullet3,3.24316,10.0166,0.8,0,1
589165,flayer8,4.49999,12.1915,-0.3,0,2
589166,flyer1,10.753,8.88003,-0.287351,0.0861956,1
589166,flyer2,12.4946,5.10509,-0.267027,-0.136735,2
589167,flyer4,12,12.8693,-0.3,0,2
589168,bullet1,7.22365,10.0023,0.8,0,1
589169,player,2.88958,10.0588,-0.0372291,-0.0373255,1
589169,bullet3,7.24316,10.0166,0.8,0,1
589170,flayer8,2.99999,12.1915,-0.3,0,2
589171,flyer2,11.1595,4.42141,-0.267027,-0.136735,2
589171,bullet6,2.77591,10.0345,0.8,0,1
589172,flyer4,10.5,12.8693,-0.3,0,2
589173,bullet2,1.8719,10.0295,-0.8,-6.99382e-08,1
589174,player,2.25737,10.0288,-0.0145266,-0.00068876,1
589174,bullet3,11.2432,10.0166,0.8,0,1
589174,bullet4,2.65737,10.0288,0.8,0,1
589175,flayer8,1.49999,12.1915,-0.3,0,2
589176,flyer2,9.82433,3.73773,-0.267027,-0.136735,2
589176,bullet6,6.77592,10.0345,0.8,0,1
589177,flyer4,9,12.8693,-0.3,0,2
589179,player,1.75633,10.0283,-0.152143,-1.27096e-05,1
589179,bullet3,15.2432,10.0166,0.8,0,1
589179,bullet4,6.65737,10.0288,0.8,0,1
589180,flayer8,-6.4373e-06,12.1915,-0.3,0,2
589181,flyer2,8.48919,3.05406,-0.267027,-0.136735,2
589181,bullet6,10.7759,10.0345,0.8,0,1
589182,flyer4,7.5,12.8693,-0.3,0,2
589184,player,1.63415,10.0283,-0.00280747,-2.34527e-07,1
589184,bullet4,10.6574,10.0288,0.8,0,1
589185,bullet5,2.03288,10.0283,0.8,0,1
589186,flyer2,7.15406,2.37038,-0.267027,-0.136735,2
589186,bullet6,14.7759,10.0345,0.8,0,1
589187,flyer4,5.99999,12.8693,-0.3,0,2
589187,bullet1,2.03206,10.0283,0.8,0,1
589189,player,1.63189,10.0283,-5.18057e-05,-4.32769e-09,1
589189,bullet4,14.6574,10.0288,0.8,0,1
589190,bullet5,6.03288,10.0283,0.8,0,1
589191,flyer2,5.81892,1.6867,-0.267027,-0.136735,2
589192,flyer4,4.49999,12.8693,-0.3,0,2
589192,bullet1,6.03206,10.0283,0.8,0,1
589192,bullet2,2.03185,9.47057,0.8,0,1
589194,player,1.63185,9.42598,-9.5596e-07,-0.0138396,1
589194,bullet3,2.03185,9.42598,0.8,0,1
589195,bullet5,10.0329,10.0283,0.8,0,1
589196,flyer2,4.48379,1.00302,-0.267027,-0.136735,2
589197,flyer4,2.99999,12.8693,-0.3,0,2
589197,bullet1,10.0321,10.0283,0.8,0,1
589197,bullet2,6.03185,9.47057,0.8,0,1
589199,player,0.584755,10.462,-0.220219,0.219963,1
589199,bullet3,6.03185,9.42598,0.8,0,1
589200,bullet5,14.0329,10.0283,0.8,0,1
589201,flyer2,3.14865,0.319347,-0.267027,-0.136735,2
589202,flyer4,1.49999,12.8693,-0.3,0,2
589202,bullet1,14.0321,10.0283,0.8,0,1
589202,bullet2,10.0319,9.47057,0.8,0,1
589203,bullet6,0.842719,10.6038,0.8,0,1
589204,player,0.42174,10.6248,-0.0209787,0.020974,1
589204,bullet3,10.0318,9.42598,0.8,0,1
589206,flyer2,1.81352,-0.36433,-0.267027,-0.136735,2
589207,flyer4,-6.4373e-06,12.8693,-0.3,0,2
589207,bullet2,14.0319,9.47057,0.8,0,1
589208,bullet6,4.84272,10.6038,0.8,0,1
589209,player,0.449487,11.2439,-0.0548913,0.0142266,1
589209,flyer6,16.5,12.8693,-0.258637,-0.15201,2
589209,bullet3,14.0319,9.42598,0.8,0,1
589210,flyer3,16.5,3.43746,-0.3,0,2
589212,flayer7,16.5,3.43746,-0.3,0,2
589212,bullet4,0.8,11.2545,0.8,0,1
589213,bullet6,8.84272,10.6038,0.8,0,1
589214,player,0.7375,11.5928,0.3375,0.337763,1
589214,flyer6,15.2068,12.1093,-0.258637,-0.15201,2
589215,flyer3,15,3.43746,-0.3,0,2
589215,bullet5,1.28938,11.7448,0.8,0,1
589217,flayer7,15,3.43746,-0.3,0,2
589217,bullet4,4.8,11.2545,0.8,0,1
589218,bullet6,12.8427,10.6038,0.8,0,1
589218,bullet1,1.40231,11.3685,0.8,0,1
589219,player,1.00854,11.3064,0.00622782,-0.0621111,1
589219,flyer6,13.9136,11.3492,-0.258637,-0.15201,1
589220,flyer3,13.5,3.43746,-0.3,0,2
589220,bullet5,5.28938,11.7448,0.8,0,1
589220,bullet2,1.41134,11.2784,0.8,0,1
589222,flayer7,13.5,3.43746,-0.3,0,2
589222,bullet4,8.8,11.2545,0.8,0,1
589223,bullet1,5.40231,11.3685,0.8,0,1
589224,player,1.01354,11.2565,0.000114921,-0.00114612,1
589224,flyer6,12.6204,10.5892,-0.258637,-0.15201,1
589225,flyer3,12,3.43746,-0.3,0,2
589225,bullet5,9.28938,11.7448,0.8,0,1
589225,bullet2,5.41134,11.2784,0.8,0,1
589227,flayer7,12,3.43746,-0.3,0,2
589227,bullet4,12.8,11.2545,0.8,0,1
589228,bullet1,9.40231,11.3685,0.8,0,1
589229,player,0.4,11.3239,-0,-0.0835524,1
589229,flyer6,11.3273,9.8291,-0.258637,-0.15201,1
589230,flyer3,10.5,3.43746,-0.3,0,2
589230,bullet5,13.2894,11.7448,0.8,0,1
589230,bullet2,9.41134,11.2784,0.8,0,1
589232,flayer7,10.5,3.43746,-0.3,0,2
589233,bullet1,13.4023,11.3685,0.8,0,1
589234,player,0.957719,11.2261,0.0683438,0.0360473,1
589234,flyer6,10.0341,9.06905,-0.258637,-0.15201,1
589234,bullet3,1.35772,11.2261,0.8,0,1
589235,flyer3,9,3.43746,-0.3,0,2
589235,bullet2,13.4113,11.2784,0.8,0,1
589235,bullet6,1.38847,11.2423,0.8,0,1
589237,flayer7,9,3.43746,-0.3,0,2
589239,player,0.454886,11.8127,-0.0670826,0.0690089,1
589239,flyer6,8.74088,8.309,-0.258637,-0.15201,1
589239,bullet3,5.35772,11.2261,0.8,0,1
589239,bullet4,0.854886,11.8127,0.8,0,1
589240,flyer3,7.5,3.43746,-0.3,0,2
589240,bullet6,5.38847,11.2423,0.8,0,1
589242,flayer7,7.5,3.43746,-0.3,0,2
589244,player,0.769268,13.0144,0.298673,0.100372,1
589244,flyer6,7.44769,7.54896,-0.258637,-0.15201,1
589244,bullet3,9.35772,11.2261,0.8,0,1
589244,bullet4,4.85489,11.8127,0.8,0,1
589245,flyer3,5.99999,3.43746,-0.3,0,2
589245,bullet6,9.38847,11.2423,0.8,0,1
589247,flayer7,5.99999,3.43746,-0.3,0,2
589249,player,0.89619,13.2079,0.143547,-0.136183,1
589249,flyer6,6.15451,6.78891,-0.258637,-0.15201,1
589249,bullet3,13.3577,11.2261,0.8,0,1
589249,bullet4,8.85489,11.8127,0.8,0,1
589249,bullet5,1.29619,13.2079,0.8,0,1
589250,flyer3,4.49999,3.43746,-0.3,0,2
589250,bullet6,13.3885,11.2423,0.8,0,1
589252,flayer7,4.49999,3.43746,-0.3,0,2
589254,player,1.01147,13.0985,0.00264884,-0.00251296,1
589254,flyer6,4.86132,6.02886,-0.258637,-0.15201,1
589254,bullet4,12.8549,11.8127,0.8,0,1
589254,bullet5,5.29619,13.2079,0.8,0,1
589255,flyer3,2.99999,3.43746,-0.3,0,2
589257,flayer7,2.99999,3.43746,-0.3,0,2
589259,player,0.676097,13.9917,-0.337451,0.405797,1
589259,flyer6,3.56814,5.26881,-0.258637,-0.15201,1
589259,bullet5,9.29619,13.2079,0.8,0,1
589260,flyer3,1.49999,3.43746,-0.3,0,2
589261,bullet1,0.85591,14.2565,0.8,0,1
589262,flayer7,1.49999,3.43746,-0.3,0,2
589264,player,0.4,14.5378,-0,-0.261668,1
589264,flyer6,2.27495,4.50877,-0.258637,-0.15201,1
589264,bullet5,13.2962,13.2079,0.8,0,1
589265,flyer3,-6.4373e-06,3.43746,-0.3,0,2
589266,bullet1,4.85591,14.2565,0.8,0,1
589267,flayer7,-6.4373e-06,3.43746,-0.3,0,2
589268,flyer5,16.5,3.43746,-0.294663,-0.056338,2
589269,player,0.4,14.5787,0,-0.311574,1
589269,flyer6,0.981769,3.74872,-0.258637,-0.15201,1
589269,flyer1,16.5,3.43746,-0.293667,0.0613181,2
589271,bullet1,8.85591,14.2565,0.8,0,1
589272,bullet2,0.8,13.8576,0.8,0,1
589273,flyer5,15.0267,3.15577,-0.294663,-0.056338,2
589274,player,0.4,13.74,0,-0.0365041,1
589274,flyer6,-0.311417,2.98867,-0.258637,-0.15201,1
589274,flyer1,15.0317,3.74405,-0.293667,0.0613181,2
589275,bullet3,0.8,13.7235,0.8,0,1
589276,bullet1,12.8559,14.2565,0.8,0,1
589276,bullet6,0.8,13.7162,0.8,0,1
589277,bullet2,4.8,13.8576,0.8,0,1
589278,flyer5,13.5534,2.87408,-0.294663,-0.056338,2
589279,player,0.4,13.7107,0,-0.000673603,1
589279,flyer1,13.5633,4.05064,-0.293667,0.0613181,2
589280,bullet3,4.8,13.7235,0.8,0,1
589281,bullet6,4.8,13.7162,0.8,0,1
589282,bullet2,8.8,13.8576,0.8,0,1
589283,flyer5,12.0801,2.59239,-0.294663,-0.056338,2
589283,bullet4,0.8,13.7101,0.8,0,1
589284,player,0.4,13.7101,0,-1.24299e-05,1
589284,flyer1,12.095,4.35723,-0.293667,0.0613181,2
589285,bullet3,8.8,13.7235,0.8,0,1
589286,bullet6,8.8,13.7162,0.8,0,1
589287,bullet2,12.8,13.8576,0.8,0,1
589288,flyer5,10.6068,2.3107,-0.294663,-0.056338,2
589288,bullet4,4.8,13.7101,0.8,0,1
589289,player,0.4,13.1078,0,-0.0138398,1
589289,flyer1,10.6267,4.66382,-0.293667,0.0613181,2
589290,bullet3,12.8,13.7235,0.8,0,1
589291,bullet6,12.8,13.7162,0.8,0,1
589293,flyer5,9.13344,2.02901,-0.294663,-0.056338,2
589293,bullet4,8.8,13.7101,0.8,0,1
589294,player,0.957719,13.0967,0.0683438,-0.000255384,1
589294,flyer1,9.15833,4.97041,-0.293667,0.0613181,2
589294,bullet5,1.35772,13.0967,0.8,0,1
589298,flyer5,7.66013,1.74732,-0.294663,-0.056338,2
589298,bullet4,12.8,13.7101,0.8,0,1
589299,player,0.64435,13.1272,-0.29865,-0.0375938,1
589299,flyer1,7.68999,5.277,-0.293667,0.0613181,2
589299,bullet5,5.35772,13.0967,0.8,0,1
589303,flyer5,6.18681,1.46563,-0.294663,-0.056338,2
589303,flayer8,16.5,2.30383,-0.3,0,2
589304,player,0.4,11.9508,0,-0.0997922,1
589304,flyer1,6.22166,5.58359,-0.293667,0.0613181,2
589304,bullet5,9.35772,13.0967,0.8,0,1
589304,bullet1,0.8,11.9508,0.8,0,1
589307,bullet2,1.35772,11.8766,0.8,0,1
589308,flyer5,4.7135,1.18394,-0.294663,-0.056338,2
589308,flayer8,15,2.30383,-0.3,0,2
589309,player,1.00231,11.8707,0.0138396,-0.00184145,1
589309,flyer1,4.75333,5.89018,-0.293667,0.0613181,2
589309,bullet5,13.3577,13.0967,0.8,0,1
589309,bullet1,4.8,11.9508,0.8,0,1
589309,bullet3,1.40231,11.8707,0.8,0,1
589312,bullet2,5.35772,11.8766,0.8,0,1
589313,flyer5,3.24019,0.902246,-0.294663,-0.056338,2
589313,flayer8,13.5,2.30383,-0.3,0,2
589314,player,1.57115,11.8692,0.0685991,-3.39799e-05,1
589314,flyer1,3.28499,6.19677,-0.293667,0.0613181,2
589314,bullet1,8.8,11.9508,0.8,0,1
589314,bullet3,5.40231,11.8707,0.8,0,1
589314,bullet6,1.97115,11.8692,0.8,0,1
589317,bullet2,9.35772,11.8766,0.8,0,1
589318,flyer5,1.76688,0.620556,-0.294663,-0.056338,2
589318,flayer8,12,2.30383,-0.3,0,2
589319,player,1.62624,11.0423,0.00126585,-0.489376,1
589319,flyer1,1.81666,6.50336,-0.293667,0.0613181,2
589319,bullet1,12.8,11.9508,0.8,0,1
589319,bullet3,9.40231,11.8707,0.8,0,1
589319,bullet6,5.97115,11.8692,0.8,0,1
589322,bullet2,13.3577,11.8766,0.8,0,1
589323,flyer5,0.293563,0.338867,-0.294663,-0.056338,2
589323,flayer8,10.5,2.30383,-0.3,0,2
589324,player,1.62725,11.207,2.33584e-05,0.0593134,1
589324,flyer1,0.348327,6.80995,-0.293667,0.0613181,2
589324,bullet3,13.4023,11.8707,0.8,0,1
589324,bullet6,9.97115,11.8692,0.8,0,1
589324,bullet4,2.02725,11.207,0.8,0,1
589328,flayer8,9,2.30383,-0.3,0,2
589328,flyer2,16.5,2.30383,-0.261284,-0.147413,2
589328,bullet5,2.02727,11.2536,0.8,0,1
589329,player,1.28977,11.5922,-0.3375,0.338594,1
589329,bullet6,13.9711,11.8692,0.8,0,1
589329,bullet4,6.02725,11.207,0.8,0,1
589331,bullet1,0.669554,11.8131,-0.8,-6.99382e-08,1
589333,flayer8,7.5,2.30383,-0.3,0,2
589333,flyer2,15.1936,1.56677,-0.261284,-0.147413,2
589333,bullet5,6.02727,11.2536,0.8,0,1
589334,player,1.01873,11.8641,-0.00622782,0.00624802,1
589334,bullet4,10.0273,11.207,0.8,0,1
589334,bullet2,1.41873,11.8641,0.8,0,1
589335,bullet3,1.41593,11.8669,0.8,0,1
589338,flayer8,5.99999,2.30383,-0.3,0,2
589338,flyer2,13.8872,0.829699,-0.261284,-0.147413,2
589338,bullet5,10.0273,11.2536,0.8,0,1
589339,player,1.57145,12.0893,0.0682288,-0.269041,1
589339,bullet4,14.0273,11.207,0.8,0,1
589339,bullet2,5.41873,11.8641,0.8,0,1
589340,bullet3,5.41593,11.8669,0.8,0,1
589342,bullet6,2.02219,11.8893,0.8,0,1
589343,flayer8,4.49999,2.30383,-0.3,0,2
589343,flyer2,12.5807,0.0926321,-0.261284,-0.147413,2
589343,bullet5,14.0273,11.2536,0.8,0,1
589344,player,1.62624,12.2108,0.00125901,0.332535,1
589344,bullet2,9.41873,11.8641,0.8,0,1
589345,bullet3,9.41593,11.8669,0.8,0,1
