pattern,rating,events,actions,conds,pattern_str
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.019721442226345,"['player', 'flyer4']","['=', 'not=', 'not=', 'v<', '=', 'v<', 'v=', 'v=']","['and', 'and', 'or', 'and', 'or', 'and', 'and', 'and']",a.vy < value AND b.y < 2 and b.vx = 6 and b.vy = value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",14.24336308997251,"['player', 'flyer4', 'flyer4']","['=', 'not=', 'not=', 'v<', '=', 'v<', 'v=', 'v=', 'not=', 'not=', '>', 'vnot<']","['and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'or']",a.vy < value AND b.y < 2 and b.vx = 6 and b.vy = value AND c.vy not< value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",19.197959348188224,"['player', 'flyer4', 'flyer4', 'finish']","['=', 'not=', 'not=', 'v<', '=', 'v<', 'v=', 'v=', 'not=', 'not=', '>', 'vnot<', 'vnot>', 'not>', 'v=', 'vnot>']","['and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'and']",a.x = d.x or a.vy < value AND b.y < 2 and b.vx = 6 and b.vy = value AND c.y not= a.y or c.vy not< value AND d.x not> value or d.vx = value or d.vy not> value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.538360068097314,"['player', 'flyer4']","['=', 'v=', 'vnot>', 'v>', 'vnot>', 'v>', 'v=', '>']","['and', 'or', 'and', 'or', 'and', 'or', 'and', 'or']",a.y = value or a.vx not> value and a.vy > value AND b.x not> 1 and b.y > value or b.vx = value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.088423745026816,['player'],"['=', 'not>', 'vnot<', 'not<']","['and', 'and', 'and', 'and']",a.vx not< value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.873414361711267,"['player', 'flyer5']","['=', 'not>', 'vnot<', 'not<', '=', 'v>', 'not>', 'not>']","['and', 'and', 'and', 'and', 'or', 'or', 'or', 'and']",a.vx not< value AND b.y > 1
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",9.454077611025099,"['player', 'flyer5', 'flyer5']","['=', 'not>', 'vnot<', 'not<', '=', 'v>', 'not>', 'not>', 'vnot<', '>', 'not>', 'v>']","['and', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'or']",a.vx not< value AND b.y > 1 or b.vy not> a.vy AND c.x not< 3 or c.vy > 4
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",10.604556778051606,"['player', 'flyer2']","['=', 'vnot=', 'not=', '<', 'v<', 'vnot=', 'v<', '<']","['and', 'and', 'and', 'and', 'and', 'and', 'or', 'and']",a.y not= value AND b.x < 7 and b.y not= value and b.vx < 0
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.528700106814223,['player'],"['=', 'vnot>', 'v=', '>']","['and', 'and', 'or', 'and']",a.y not> value and a.vx = value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",8.925474878054043,"['player', 'flyer7']","['=', 'vnot>', 'v=', '>', 'v<', 'vnot>', 'not<', 'v>']","['and', 'and', 'or', 'and', 'and', 'and', 'or', 'or']",a.y not> value and a.vx = value or a.vy > b.vy AND b.x < 5 and b.y not> value or b.vy > 2
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.041370584668842,"['player', 'flyer7', 'finish']","['=', 'vnot>', 'v=', '>', 'v<', 'vnot>', 'not<', 'v>', 'v=', 'vnot>', 'not<', 'v=']","['and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'and', 'and']",a.x = c.x and a.y not> value and a.vx = value or a.vy > b.vy AND b.x < 5 and b.y not> value or b.vy > 2 AND c.x = value and c.y not> value or c.vy = value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.764449577870997,['player'],"['=', 'not>', 'vnot=', 'vnot=']","['and', 'or', 'and', 'or']",a.vx not= value and a.vy not= value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.706088281000144,"['player', 'bullet3']","['=', 'not>', 'vnot=', 'vnot=', '=', '>', 'not=', 'vnot<']","['and', 'or', 'and', 'or', 'and', 'and', 'or', 'and']",a.vx not= value and a.vy not= value AND b.vy not< value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.5158844199888,"['player', 'bullet3', 'finish']","['=', 'not>', 'vnot=', 'vnot=', '=', '>', 'not=', 'vnot<', '<', 'not<', '>', 'not<']","['and', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and']",a.x = c.x and a.y not> c.y or a.vx not= value and a.vy not= value AND b.vy not< value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.80538587796252,['player'],"['=', 'v=', 'v<', 'vnot=']","['and', 'or', 'or', 'or']",a.y = value or a.vx < value or a.vy not= value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.466338315541543,"['player', 'finish']","['=', 'v=', 'v<', 'vnot=', 'not<', 'v=', 'not<', 'v=']","['and', 'or', 'or', 'or', 'or', 'and', 'and', 'or']",a.x = b.x and a.y = value or a.vx < value or a.vy not= value AND b.y = value and b.vy = value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.7679008949188475,['player'],"['=', 'not<', 'v>', 'vnot<']","['and', 'or', 'or', 'or']",a.vx > value or a.vy not< value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.09051808705215,"['player', 'flyer2']","['=', 'not<', 'v>', 'vnot<', 'vnot=', '<', 'not=', '=']","['and', 'or', 'or', 'or', 'or', 'or', 'and', 'and']",a.y not< b.y or a.vx > value or a.vy not< value AND b.x not= 3
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",12.450840649206313,"['player', 'flyer2', 'finish']","['=', 'not<', 'v>', 'vnot<', 'vnot=', '<', 'not=', '=', 'not<', 'not<', 'not>', 'not=']","['and', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'and', 'and', 'and']",a.x = c.x and a.y not< b.y or a.vx > value or a.vy not< value AND b.x not= 3 or b.vx not= a.vx
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.302932311848378,"['player', 'bullet6']","['=', '<', 'v<', 'vnot>', 'vnot<', 'not>', 'not=', 'vnot>']","['and', 'and', 'and', 'or', 'or', 'and', 'or', 'or']",a.y < b.y and a.vx < value and a.vy not> value AND b.x not< 3 or b.vy not> value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.6533506503655246,['player'],"['=', 'vnot>', 'not<', '>']","['and', 'or', 'or', 'or']",a.y not> value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.080157272961974,"['player', 'bullet6']","['=', 'vnot>', 'not<', '>', 'v<', 'vnot>', '=', 'vnot=']","['and', 'or', 'or', 'or', 'or', 'or', 'or', 'or']",a.y not> value AND b.x < 7 or b.y not> value or b.vy not= 4
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",12.243147416329247,"['player', 'bullet6', 'flyer8']","['=', 'vnot>', 'not<', '>', 'v<', 'vnot>', '=', 'vnot=', 'vnot<', 'v=', 'not=', 'v>']","['and', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'or']",a.y not> value AND b.x < 7 or b.y not> value or b.vx = a.vx or b.vy not= 4 AND c.x not< value or c.y = value and c.vy > value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",23.34158995023434,"['player', 'bullet6', 'flyer8', 'finish']","['=', 'vnot>', 'not<', '>', 'v<', 'vnot>', '=', 'vnot=', 'vnot<', 'v=', 'not=', 'v>', 'vnot>', 'not<', 'not>', 'not>']","['and', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and']",a.x = d.x and a.y not> value AND b.x < 7 or b.y not> value or b.vx = a.vx or b.vy not= 4 AND c.x not< value or c.y = value and c.vy > value AND d.x not> value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.190500103565666,['player'],"['=', 'v=', 'vnot=', 'v>']","['and', 'and', 'and', 'or']",a.y = value and a.vx not= value and a.vy > value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.177667019391973,['player'],"['=', '=', 'v=', 'vnot=']","['and', 'and', 'or', 'and']",a.vx = value or a.vy not= value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.6481639593657,"['player', 'finish']","['=', '=', 'v=', 'vnot=', 'v>', 'vnot=', 'not=', 'v>']","['and', 'and', 'or', 'and', 'or', 'and', 'and', 'or']",a.x = b.x and a.vx = value or a.vy not= value AND b.x > value or b.y not= value and b.vy > value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.361792661562854,['player'],"['=', '=', 'not>', 'v<']","['and', 'and', 'or', 'or']",a.vy < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.522019324382095,"['player', 'flyer1']","['=', '=', 'not>', 'v<', '=', 'v<', 'vnot<', '=']","['and', 'and', 'or', 'or', 'or', 'or', 'or', 'and']",a.vy < value AND b.y < 6 or b.vx not< 2
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",9.65095555022967,"['player', 'flyer1', 'finish']","['=', '=', 'not>', 'v<', '=', 'v<', 'vnot<', '=', 'v<', 'vnot<', 'v>', 'v=']","['and', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and']",a.x = c.x or a.vy < value AND b.y < 6 or b.vx not< 2 AND c.x < value or c.y not< value or c.vx > value or c.vy = value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",10.443773617419236,"['player', 'flyer5']","['=', '<', 'not>', 'v<', 'vnot>', 'v<', 'vnot<', 'not>']","['and', 'or', 'or', 'and', 'and', 'and', 'and', 'and']",a.vy < value AND b.x not> 5 and b.y < 6 and b.vx not< 6
