pattern,rating,events,pattern_str
"1.4795207,0.0,0.0,0.0,0.19997138,0.64671177,-0.5521587,-1.2856798,1.1799061,-1.1185676,0.3826263,-1.117357,-0.070608616,-0.15281029,0.5239316,0.27181718,0.0,-0.12434049,0.023132589,1.4321237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6741425,"[71, 44, 8, 16]",b.y < d.y and b.z < d.z and 
"1.4795207,0.0,0.0,0.0,0.19997138,0.64671177,-0.5521587,-1.2856798,1.1799061,-1.1185676,0.3826263,-1.117357,-0.070608616,-0.15281029,0.5239316,0.27181718,-1.8909727,-0.12434049,0.023132589,1.4321237,0.0,1.2835903,-0.15281029,-1.2856798,0.0,0.0,0.0,0.0,0.0",2.71388,"[71, 44, 8, 16, 24]",a.x not < e.x and a.y not < e.y and a.z not < e.z and b.y < d.y and b.z < d.z and d.x not > b.x and d.y not > b.y and d.z not > b.z and 
"1.4795207,0.0,0.0,0.0,0.19997138,0.64671177,-0.5521587,-1.2856798,1.1799061,-1.1185676,0.3826263,-1.117357,-0.070608616,-0.15281029,0.5239316,0.27181718,-1.8909727,-0.12434049,0.023132589,1.4321237,-1.6578484,1.2835903,-0.15281029,-1.2856798,0.0,2.3448942,-0.20177868,-0.30625215,0.0",2.73347875,"[71, 44, 8, 16, 24, 13]",a.x not < e.x and a.y not < e.y and a.z not < e.z and b.y < d.y and b.z < d.z and c.y not = f.y and c.z not = f.z and d.x not > b.x and d.y not > b.y and d.z not > b.z and e.x not = c.x and e.y not = c.y and e.z not = c.z and 
"0.07186032,0.0,0.0,0.0,0.0,-0.98270786,-0.99862635,0.022670442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.9198981785579702,[4],
"1.1799061,0.0,0.0,0.0,-0.07110275,-0.9729392,0.44347414,-0.15281029,0.40952712,0.71676135,0.16500047,0.71676135,0.0,0.14155324,0.8112008,-0.8386016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.8429999999999995,"[8, 74, 59]",
"0.8052895,0.0,0.0,0.0,-1.3819078,0.2321426,2.5268621,-0.93888766,0.0,-0.015778381,0.71676135,-0.7110477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.45725,"[69, 67]",
"0.8052895,0.0,0.0,0.0,-1.3819078,0.2321426,2.5268621,-0.93888766,1.9360107,-0.015778381,0.71676135,-0.7110477,-0.53441066,0.48229048,-0.6697112,-0.77519804,0.031984445,2.3926182,-0.067088775,-0.19493155,0.0,0.09654366,-1.117357,-0.015778381,0.0,0.0,0.0,0.0,0.0",3.9254375000000006,"[69, 67, 106, 65, 28]",c.x < e.x and c.y < e.y and  and d.x > c.x and d.y > c.y and d.z > c.z and 
"0.40952712,0.0,0.0,0.0,0.031984445,1.2835903,-0.08274135,-0.24877949,0.07186032,-0.7110477,-0.53377193,0.36356637,0.0,-0.98270786,1.4946178,-0.9729392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.5929999999999995,"[59, 28, 4]",
"0.4504344,0.0,0.0,0.0,1.2914593,2.3926182,0.64671177,0.37772566,-1.098836,-0.9048647,-0.7110477,2.5268621,0.0,0.3338896,-0.9718148,-0.9729392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.8429999999999995,"[52, 53, 98]",b.x not > c.x and b.y not > c.y and b.z not > c.z and 
"0.07186032,0.0,0.0,0.0,1.3802646,0.08483516,0.36356637,-0.5521587,-0.96977776,0.08483516,0.30749157,0.3338896,0.0,2.3926182,0.09906393,-0.15281029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.8459499999999998,"[4, 47, 58]",b.x = c.x and b.y = c.y and  and c.x <  78624 and c.z <  2070
"-0.5897593,0.0,0.0,0.0,-1.5355209,0.09835113,0.2321426,-0.015778381,-1.6578484,-0.75596917,0.2321426,-0.067088775,0.42349932,-0.8386016,-1.117357,0.64671177,-0.96977776,0.041776538,0.5239316,-0.7110477,-0.53441066,-1.0300498,1.2236638,-0.8386016,0.0,-0.9048647,1.4946178,-1.0300498,0.0",4.248193250000001,"[10, 64, 13, 97, 58, 65]",b.y > d.y and b.z > d.z and c.x not > e.x and c.y not > e.y and c.z not > e.z and d.y not < b.y and d.z not < b.z and e.x <  10144 and e.y <  20168 and  and 
"1.1799061,0.0,0.0,0.0,-0.07110275,-0.5521587,-0.93888766,-0.12434049,-1.098836,-0.77519804,-0.30625215,0.9194731,0.7370892,-1.2800248,0.3826263,0.16500047,0.031984445,-0.9048647,2.3926182,0.14155324,0.0,0.48229048,-0.30625215,0.48229048,0.0,0.0,0.0,0.0,0.0",2.9562117499999996,"[8, 74, 98, 105, 28]",b.x not > d.x and b.y not > d.y and b.z not > d.z and c.x > a.x and c.y > a.y and c.z > a.z and d.y not < a.y and d.z not < a.z and 
"-1.5355209,0.0,0.0,0.0,-0.07110275,-0.29976577,-0.71697503,-0.6697112,2.562387,-1.2800248,-0.99862635,-0.6467658,-0.33403897,0.14155324,-0.7110477,0.64671177,-0.070608616,-0.71697503,-0.52229154,-0.5521587,0.0,0.041776538,0.08483516,0.2321426,0.0,0.0,0.0,0.0,0.0",2.7157025000000004,"[64, 74, 40, 23, 16]",a.y > d.y and a.z > d.z and b.x not > d.x and b.y not > d.y and b.z not > d.z and d.x not < c.x and d.y not < c.y and d.z not < c.z and 
"1.1799061,0.0,0.0,0.0,0.7370892,0.44347414,0.9194731,-0.9718148,0.0,-0.8824318,0.14155324,-0.20177868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.2345,"[8, 105]",
"1.1799061,0.0,0.0,0.0,0.7370892,0.44347414,0.9194731,-0.9718148,1.1799061,-0.8824318,0.14155324,-0.20177868,0.07186032,-0.9729392,0.9194731,0.08483516,-0.115377866,-2.4476323,-0.98270786,-0.15281029,0.5431461,-0.13429125,0.30749157,-0.52229154,0.0,-0.6467658,-0.37033734,-1.2856798,0.0",3.77820925,"[8, 105, 8, 4, 66, 75]",a.y not = f.y and a.z not = f.z and b.x not < a.x and b.y not < a.y and b.z not < a.z and c.x not = f.x and c.y not = f.y and  and e.y < b.y and e.z < b.z and 
"-0.33403897,0.0,0.0,0.0,0.0,-0.15281029,-0.52229154,0.44347414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.8493248867743776,[23],
"-0.33403897,0.0,0.0,0.0,0.8052895,-0.15281029,-0.52229154,0.44347414,2.562387,2.5268621,-0.015778381,-0.8824318,-0.33872107,-2.4476323,0.27181718,0.37772566,0.9206776,0.14155324,-1.0436906,-0.30625215,0.0,2.3926182,0.8112008,1.0762814,0.0,0.0,0.0,0.0,0.0",3.4333625,"[23, 69, 40, 19, 61]",a.x not < c.x and a.y not < c.y and a.z not < c.z and b.x < a.x and b.y < a.y and b.z < a.z and d.y = a.y and d.z = a.z and 
"0.07186032,0.0,0.0,0.0,-0.5897593,0.44347414,-0.6697112,-0.28443396,0.0,-0.29976577,-2.5521262,0.022670442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.18,"[4, 10]",
"-0.07110275,0.0,0.0,0.0,-0.07110275,-1.0300498,-0.6697112,1.2236638,2.3289669,2.3926182,0.36356637,0.3338896,0.0,0.022670442,-0.20177868,0.08483516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.2914999999999996,"[74, 74, 99]",
"-0.07110275,0.0,0.0,0.0,-0.07110275,-1.0300498,-0.6697112,1.2236638,2.3289669,2.3926182,0.36356637,0.3338896,-0.5897593,0.022670442,-0.20177868,0.08483516,-1.3819078,0.37772566,-0.98270786,0.08483516,0.0,-2.4476323,-0.98270786,-0.99862635,0.0,0.0,0.0,0.0,0.0",3.3305474999999998,"[74, 74, 99, 10, 67]",a.y not > d.y and a.z not > d.z and b.x not > d.x and b.z not > d.z and 
"-1.3819078,0.0,0.0,0.0,0.0,0.30749157,-0.98270786,2.3448942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.1715741301302467,[67],
"-1.5355209,0.0,0.0,0.0,-0.33403897,-0.53377193,-0.98270786,0.3826263,1.1799061,2.5268621,-0.08274135,0.36356637,-1.5355209,0.023132589,-0.8824318,-0.6467658,0.0,0.9194731,0.023132589,0.48229048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.64995,"[64, 23, 8, 64]",a.x > d.x and a.y > d.y and a.z > d.z and b.x not < c.x and b.z not < c.z and 
"-1.5355209,0.0,0.0,0.0,-0.33403897,-0.53377193,-0.98270786,0.3826263,1.1799061,2.5268621,-0.08274135,0.36356637,-1.5355209,0.023132589,-0.8824318,-0.6467658,-0.33872107,0.9194731,0.023132589,0.48229048,0.5431461,-0.20177868,0.5239316,0.27181718,0.0,-0.8386016,-0.71697503,0.64671177,0.0",3.7790575000000004,"[64, 23, 8, 64, 19, 75]",a.x > d.x and a.y > d.y and a.z > d.z and b.x not < c.x and b.z not < c.z and c.y not = f.y and c.z not = f.z and e.x = a.x and e.y = a.y and e.z = a.z and 
"1.1799061,0.0,0.0,0.0,-0.33403897,-0.29976577,0.9273128,2.5268621,0.07186032,-0.71697503,0.8112008,0.3826263,0.0,-0.15281029,1.1736673,0.8785016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.5929999999999995,"[8, 23, 4]",b.x not < c.x and b.y not < c.y and b.z not < c.z and 
"1.1799061,0.0,0.0,0.0,-0.33403897,-0.29976577,0.9273128,2.5268621,0.07186032,-0.71697503,0.8112008,0.3826263,0.031984445,-0.15281029,1.1736673,0.8785016,0.0,-0.067088775,-0.9253808,0.71676135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.6717999999999997,"[8, 23, 4, 28]",b.x not < c.x and b.y not < c.y and b.z not < c.z and 
"1.1799061,0.0,0.0,0.0,-0.33403897,-0.29976577,0.9273128,2.5268621,0.07186032,-0.71697503,0.8112008,0.3826263,0.031984445,-0.15281029,1.1736673,0.8785016,2.3289669,-0.067088775,-0.9253808,0.71676135,0.0,0.14155324,0.9194731,0.08483516,0.0,0.0,0.0,0.0,0.0",3.71093,"[8, 23, 4, 28, 99]",b.x not < c.x and b.y not < c.y and b.z not < c.z and 
"1.1799061,0.0,0.0,0.0,-0.33403897,-0.29976577,0.9273128,2.5268621,0.07186032,-0.71697503,0.8112008,0.3826263,0.031984445,-0.15281029,1.1736673,0.8785016,2.3289669,-0.067088775,-0.9253808,0.71676135,0.7370892,0.14155324,0.9194731,0.08483516,0.0,-0.8951258,0.09835113,0.8112008,0.0",3.726418,"[8, 23, 4, 28, 99, 105]",a.x not = f.x and a.y not = f.y and a.z not = f.z and b.x not < c.x and b.y not < c.y and b.z not < c.z and d.x < f.x and d.y < f.y and d.z < f.z and e.x = f.x and e.y = f.y and e.z = f.z and 
"-0.5897593,0.0,0.0,0.0,-1.098836,1.2835903,2.5268621,-0.067088775,-0.5565143,1.4321237,0.2321426,-0.93888766,0.5431461,-0.77519804,-2.5521262,0.3826263,0.7370892,0.2321426,1.4946178,0.44347414,0.0,-0.6697112,-0.24877949,0.09835113,0.0,0.0,0.0,0.0,0.0",3.4497050000000002,"[10, 98, 68, 75, 105]",c.x > e.x and  and d.y = b.y and d.z = b.z and 
"-0.115377866,0.0,0.0,0.0,0.9206776,0.8785016,-0.30625215,0.5239316,-1.5571032,0.022670442,-1.1185676,0.9273128,-0.3344689,-0.20177868,0.16500047,-0.15281029,0.0,-0.08274135,0.27181718,-0.09474405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6964175,"[66, 61, 49, 57]",a.y < b.y and a.z < b.z and 
"1.2145311,0.0,0.0,0.0,0.4504344,0.44347414,-1.2800248,-0.9729392,-1.8909727,0.64671177,0.022670442,-0.9515945,0.0,-0.24877949,-0.5521587,0.37772566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6,"[14, 52, 24]",a.x not = b.x and a.y not = b.y and a.z not = b.z and 
"1.2145311,0.0,0.0,0.0,0.4504344,0.44347414,-1.2800248,-0.9729392,-1.8909727,0.64671177,0.022670442,-0.9515945,1.2914593,-0.24877949,-0.5521587,0.37772566,1.4795207,-0.19493155,-1.0300498,-0.13429125,-0.53441066,1.0762814,1.3581961,-1.1185676,0.0,0.71676135,0.36356637,-0.19493155,0.0",2.98538875,"[14, 52, 24, 53, 71, 65]",a.x not = b.x and a.y not = b.y and a.z not = b.z and b.y not < f.y and b.z not < f.z and d.x not > c.x and d.z not > c.z and 
"1.9360107,0.0,0.0,0.0,2.3289669,-0.99862635,1.2835903,-0.28443396,0.0,-0.29976577,-0.13429125,-1.0300498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6799999999999997,"[106, 99]",
"0.8052895,0.0,0.0,0.0,0.0,-0.15281029,0.37772566,-0.015778381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.870338576872699,[69],
"0.8052895,0.0,0.0,0.0,0.40952712,-0.15281029,0.37772566,-0.015778381,0.0,-1.068299,-0.53377193,-0.71697503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.65975,"[69, 59]",
"0.4504344,0.0,0.0,0.0,-0.3344689,2.5268621,0.9194731,0.16500047,0.07186032,-0.9048647,0.09835113,1.1736673,2.3289669,0.3338896,-1.1684123,-0.37033734,0.0,1.2236638,-0.37033734,0.30749157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.4221175000000006,"[52, 57, 4, 99]",
"-0.5897593,0.0,0.0,0.0,-1.123997,-0.9718148,-0.24877949,-0.15281029,0.0,-0.16909714,0.64671177,-0.08274135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.9370000000000003,"[10, 88]",
"-0.33872107,0.0,0.0,0.0,-0.7233058,-0.93888766,0.09835113,-1.2856798,0.0,0.09654366,0.14155324,-0.71947646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6799999999999997,"[19, 73]",
"0.42349932,0.0,0.0,0.0,0.031984445,0.16500047,0.3338896,0.3338896,-0.5897593,0.09835113,-0.9729392,-0.71697503,0.07186032,-0.08274135,0.37772566,1.0762814,0.0,2.3448942,-1.117357,-1.1185676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.151867500000001,"[97, 28, 10, 4]",a.x not < b.x and a.y not < b.y and a.z not < b.z and 
"-0.0349055,0.0,0.0,0.0,1.1799061,0.27181718,0.3826263,0.3208557,0.07186032,-0.9515945,0.14155324,-0.12434049,-0.3344689,0.71676135,-0.09474405,2.5268621,0.0,-0.71697503,-0.9718148,-0.71947646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9915749999999997,"[54, 8, 4, 57]",a.y =  82059 and a.z =  9886 and 
"0.42349932,0.0,0.0,0.0,0.0,-0.067088775,-0.29976577,1.3581961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.0744729132143203,[97],
"-0.5897593,0.0,0.0,0.0,0.07186032,0.14155324,0.9273128,-0.75596917,0.0,-0.15281029,-0.15281029,-1.117357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.46425,"[10, 4]",
"-0.5897593,0.0,0.0,0.0,0.07186032,0.14155324,0.9273128,-0.75596917,0.9206776,-0.15281029,-0.15281029,-1.117357,0.0,-0.37033734,-0.19493155,-2.4476323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.046425,"[10, 4, 61]",
"0.5431461,0.0,0.0,0.0,1.2886816,0.09906393,-1.2800248,-0.6697112,-0.07110275,-0.8951258,0.14566936,-0.5521587,-0.070608616,-0.9718148,-1.0300498,-0.015778381,0.0,-0.24877949,0.09835113,-0.067088775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.049375,"[75, 62, 74, 16]",a.x = b.x and a.y = b.y and a.z = b.z and c.x not > d.x and c.y not > d.y and c.z not > d.z and 
