pattern,rating,events,actions,conds,pattern_str
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.5852133304436236,['player'],"['=', 'v=', '=', 'v>']","['and', 'and', 'or', 'and']",a.y = value or a.vy > value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.067614869618249,['player'],"['=', 'not=', 'vnot>', 'v<']","['and', 'and', 'or', 'or']",a.vx not> value or a.vy < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.701343343434762,"['player', 'bullet4']","['=', 'not=', 'vnot>', 'v<', 'vnot<', '<', '<', '<']","['and', 'and', 'or', 'or', 'or', 'or', 'or', 'and']",a.vx not> value or a.vy < value AND b.x not< 0
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.967614851097236,['player'],"['=', 'not>', 'vnot>', 'v<']","['and', 'or', 'or', 'or']",a.vx not> value or a.vy < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",20.481494790018502,"['player', 'finish']","['=', 'not>', 'vnot>', 'v<', 'vnot>', '=', 'not<', 'not<']","['and', 'or', 'or', 'or', 'or', 'or', 'or', 'and']",a.x = b.x or a.vx not> value or a.vy < value AND b.x not> value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.211812926524454,['player'],"['=', '>', '<', 'vnot<']","['and', 'or', 'and', 'or']",a.vy not< value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",25.223851156614714,"['player', 'bullet1', 'bullet6', 'finish']","['=', '>', '<', 'vnot<', 'vnot>', 'not>', 'not>', 'vnot=', 'vnot=', '>', '>', 'v>', 'not<', 'not>', 'vnot=', 'not=']","['and', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or']",a.x = d.x or a.vx < b.vx and a.vy not< value AND b.x not> 7 or b.vx not> c.vx and b.vy not= value AND c.x not= value or c.vy > value AND d.vx not= value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",8.178279848904198,"['player', 'flyer6']","['=', 'vnot<', 'not>', '=', 'not>', '<', 'vnot=', 'v>']","['and', 'or', 'or', 'and', 'and', 'or', 'and', 'and']",a.y not< value or a.vx not> b.vx AND b.vx not= 5 and b.vy > 6
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",17.77258485526155,"['player', 'flyer6', 'flyer6']","['=', 'vnot<', 'not>', '=', 'not>', '<', 'vnot=', 'v>', '=', 'vnot<', 'v<', 'v=']","['and', 'or', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or']",a.y not< value or a.vx not> b.vx AND b.vx not= 5 and b.vy > 6 AND c.y not< 2 or c.vx < value or c.vy = value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",47.92884075329882,"['player', 'flyer6', 'flyer6', 'finish']","['=', 'vnot<', 'not>', '=', 'not>', '<', 'vnot=', 'v>', '=', 'vnot<', 'v<', 'v=', '<', '<', 'not<', 'v=']","['and', 'or', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and']",a.x = d.x and a.y not< value or a.vx not> b.vx AND b.vx not= 5 and b.vy > 6 AND c.y not< 2 or c.vx < value or c.vy = value AND d.vy = value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.919218374891411,['player'],"['=', 'v<', 'not=', 'not>']","['and', 'and', 'and', 'or']",a.y < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.923463214195014,"['player', 'flyer3']","['=', 'v<', 'not=', 'not>', 'vnot>', 'v>', '>', 'vnot<']","['and', 'and', 'and', 'or', 'and', 'or', 'and', 'or']",a.y < value AND b.x not> 5 and b.y > value or b.vy not< 5
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.43955165967881,"['player', 'flyer3', 'bullet1']","['=', 'v<', 'not=', 'not>', 'vnot>', 'v>', '>', 'vnot<', 'v<', '<', 'not=', 'v<']","['and', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'or']",a.y < value AND b.x not> 5 and b.y > value or b.vy not< 5 AND c.x < value or c.vy < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",27.842931310113293,"['player', 'flyer3', 'bullet1', 'finish']","['=', 'v<', 'not=', 'not>', 'vnot>', 'v>', '>', 'vnot<', 'v<', '<', 'not=', 'v<', 'not=', '>', '>', '=']","['and', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'and']",a.x = d.x and a.y < value AND b.x not> 5 and b.y > value or b.vy not< 5 AND c.x < value and c.y < d.y or c.vy < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",13.851796832759726,"['player', 'finish']","['=', 'v<', 'not<', '=', '>', '>', 'vnot>', 'not<']","['and', 'and', 'or', 'and', 'and', 'and', 'or', 'or']",a.x = b.x and a.y < value AND b.vx not> value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.386557649960193,['player'],"['=', 'not=', 'v>', 'vnot>']","['and', 'or', 'or', 'or']",a.vx > value or a.vy not> value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",9.469925750081819,"['player', 'bullet1']","['=', 'not=', 'v>', 'vnot>', 'vnot<', '>', 'v<', 'v<']","['and', 'or', 'or', 'or', 'or', 'or', 'or', 'and']",a.vx > value or a.vy not> value AND b.x not< 2 or b.vx < value or b.vy < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",35.11703166242825,"['player', 'bullet1', 'flyer5', 'finish']","['=', 'not=', 'v>', 'vnot>', 'vnot<', '>', 'v<', 'v<', 'vnot=', 'v=', 'not>', '>', 'v<', 'vnot>', '<', '<']","['and', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and']",a.x = d.x or a.vx > value or a.vy not> value AND b.x not< 2 or b.vx < value or b.vy < value AND c.x not= value or c.y = 3 AND d.x < value or d.y not> value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.372320197481628,['player'],"['=', 'not=', 'v=', 'vnot<']","['and', 'and', 'or', 'and']",a.vx = value or a.vy not< value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.400978389554346,['player'],"['=', '=', 'not=', '=']","['and', 'or', 'and', 'or']",
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.139465885950533,"['player', 'bullet2']","['=', '=', 'not=', '=', '=', 'not>', 'vnot=', 'v<']","['and', 'or', 'and', 'or', 'or', 'or', 'or', 'and']",b.vx not= 4 or b.vy < 5
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",38.81923775019814,"['player', 'bullet2', 'bullet5', 'finish']","['=', '=', 'not=', '=', '=', 'not>', 'vnot=', 'v<', 'vnot=', 'vnot>', 'vnot=', 'not<', 'not<', '<', '>', 'vnot=']","['and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'and', 'and']",a.x = d.x or a.vx not= c.vx AND b.x = a.x or b.y not> d.y or b.vx not= 4 or b.vy < 5 AND c.x not= 7 and c.y not> 4 and c.vx not= value AND d.vy not= value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.272254961768855,['player'],"['=', 'v<', '=', 'not<']","['and', 'and', 'and', 'and']",a.y < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",9.349176424771905,"['player', 'flyer6']","['=', 'v<', '=', 'not<', 'not>', 'v<', 'vnot=', 'vnot>']","['and', 'and', 'and', 'and', 'and', 'and', 'and', 'and']",a.y < value AND b.y < value and b.vx not= 5 and b.vy not> 7
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",31.060076993373684,"['player', 'flyer6', 'finish']","['=', 'v<', '=', 'not<', 'not>', 'v<', 'vnot=', 'vnot>', '<', 'not>', 'v<', '<']","['and', 'and', 'and', 'and', 'and', 'and', 'and', 'and', 'and', 'and', 'and', 'and']",a.x = c.x and a.y < value AND b.x not> a.x and b.y < value and b.vx not= 5 and b.vy not> 7 AND c.vx < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",12.037803773570975,"['player', 'finish']","['=', 'vnot>', '>', 'vnot>', '=', '>', '>', '<']","['and', 'or', 'and', 'or', 'or', 'and', 'or', 'or']",a.x = b.x and a.y not> value or a.vy not> value
